id,spcode,treatment,family,nfixer,init_height,rmf,smf,lmf,whole_leaf_dry_weight,root_dry_weight,stem_dry_weight,totalbiom,above_biom,below_biom,la,ldmc,d13c,sla_cm2_g,CN,Narea_g_m2,Nmass_mg_g,totalleafmass_Nmass
103,gs,Harvestatthebegging,Legume,fixer,23,40.0228050171038,25.3705815279361,34.6066134549601,0.607,0.702,0.445,1.754,0.791066134549601,0.400228050171038,0.00357978,0.198221093,-29.9975562,229.47308,16.407272998885,1.18857991297789,27.27470898,16.55574835086
104,gs,Harvestatthebegging,Legume,fixer,20.5,58.4615384615385,18.2167832167832,23.3216783216783,0.667,1.672,0.521,2.86,0.754216783216783,0.584615384615385,0.00364154,0.212792128,-28.6997668,210.49364,12.9793517630419,1.66442845639482,35.0351607,23.3684521869
105,gs,ambientrain,Legume,fixer,12.5,63.6542526054952,16.5731360687997,19.7726113257051,2.713,8.734,2.274,13.721,2.47172611325705,0.636542526054952,0.00831459,0.288708298,-30.02107136,123.17911,12.6429153215863,3.14427464613409,38.7308956,105.0769197628
106,gs,ambientrain,Legume,fixer,13,58.3846518237802,20.3221222169588,21.293225959261,1.798,4.93,1.716,8.444,1.92893225959261,0.583846518237802,0.0040991,0.240646259,-28.77400064,144.84452,18.2559887651805,1.76561392146081,25.57395062,45.98196321476
107,gs,ambientrain,Legume,fixer,20,51.39951399514,26.9372693726937,21.6632166321663,2.407,5.711,2.993,11.111,3.20963216632166,0.5139951399514,0.00703572,0.271523179,-28.13491318,143.00244,17.9995465407828,1.84192419232147,26.3399652,63.4002962364
108,gs,ambientrain,Legume,fixer,19,66.6813768755516,18.9232127096205,14.3954104148279,1.631,7.555,2.144,11.33,2.28795410414828,0.666813768755516,0.0050489,0.264822134,-27.6046769,150.71343,20.2897912917354,1.5151440585177,22.83525623,37.24430291113
109,gs,ambientrain_water_nutrients,Legume,fixer,17.5,56.8192325473879,21.2821698258591,21.898597626753,4.263,11.061,4.143,19.467,4.36198597626753,0.568192325473879,0.01134191,0.268707483,-27.3125962,159.52053,17.2004752752735,1.68341301520555,26.85389439,114.47815178457
110,gs,ambientrain_water_nutrients,Legume,fixer,17.5,44.3057176196033,26.8669778296383,28.8273045507585,4.941,7.594,4.605,17.14,4.89327304550759,0.443057176196033,0.00995339,0.259945925,-28.46728759,147.89584,15.7269629950278,1.97399343307155,29.1945416,144.2502300456
111,gs,ambientrain_water_nutrients,Legume,fixer,16.5,49.3042876030977,24.7812126172637,25.9144997796386,4.116,7.831,3.936,15.883,4.19514499779639,0.493042876030977,0.00771056,0.25572306,-27.11504451,168.35284,15.6447153001533,1.75956230893476,29.62273091,121.92716042556
112,gs,ambientrain_water_nutrients,Legume,fixer,14.5,44.9291435613062,25.452865064695,29.6179913739988,4.807,7.292,4.131,16.23,4.42717991373999,0.449291435613062,0.00982282,0.296666667,-27.17835799,137.96096,17.6649459436733,1.90286649069005,26.25212784,126.19397852688
113,gs,ambientrain_water,Legume,fixer,15.5,58.0119624038735,24.9615494161208,17.0264881800057,2.989,10.184,4.382,17.555,4.55226488180006,0.580119624038735,0.0061778,0.257159556,-28.52319972,140.40455,16.6358758553195,1.96840464747969,27.63729598,82.60787768422
114,gs,ambientrain_water,Legume,fixer,16,61.7052233376982,18.2307580387022,20.0640186235996,2.758,8.482,2.506,13.746,2.706640186236,0.617052233376982,0.00594895,0.269469331,-27.72655872,152.14706,18.8119461745456,1.61122832472453,24.51436507,67.61061886306
115,gs,ambientrain_water,Legume,fixer,15.5,57.4854932301741,20.9090909090909,21.605415860735,3.351,8.916,3.243,15.51,3.45905415860735,0.574854932301741,0.00818567,0.328545781,-27.41167842,111.82609,20.487465269567,2.00690894752415,22.44247864,75.20474592264
117,gs,ambientrain_nutrients,Legume,fixer,12.5,53.5661328588375,21.0112692763938,25.4225978647687,3.429,7.225,2.834,13.488,3.08822597864769,0.535661328588375,0.0100953,0.328424153,-27.84814935,150.90135,15.5446124501958,1.97296058775965,29.77224069,102.08901332601
118,gs,ambientrain_nutrients,Legume,fixer,17.5,75.672278338945,11.4657687991021,12.8619528619529,2.865,16.856,2.554,22.275,2.68261952861953,0.75672278338945,0.00996229,0.268405553,-27.52771884,156.14875,13.5040117557111,2.21885217137224,34.64709843,99.26393700195
119,gs,ambientrain_nutrients,Legume,fixer,13.5,60.1434365998471,18.9818352830521,20.8747281171007,3.551,10.231,3.229,17.011,3.43774728117101,0.601434365998471,0.00628784,0.29205298,-26.65897719,142.58141,13.6786413709923,2.40034329967525,34.22443223,121.53095884873
120,gs,ambientrain_nutrients,Legume,fixer,21,54.0892086330935,29.3294964028777,16.5812949640288,2.881,9.398,5.096,17.375,5.26181294964029,0.540892086330935,0.00900645,0.286731063,-27.95153886,159.68883,13.5528377177868,2.14598818750562,34.26903424,98.72908764544
121,dr,Harvestatthebegging,Legume,fixer,9.5,30.2222222222222,20,49.7777777777778,0.224,0.136,0.09,0.45,0.587777777777778,0.302222222222222,0.00215497,0.226044226,-29.61803491,234.23587,20.0695730713088,0.986263324352543,23.10182474,5.17480874176
122,dr,Harvestatthebegging,Legume,fixer,5.5,36.7088607594937,13.0801687763713,50.210970464135,0.119,0.087,0.031,0.237,0.53310970464135,0.367088607594937,0.00076632,0.157407407,-30.93514241,450.77647,16.6858302007931,0.61998947668076,27.94766681,3.32577235039
123,dr,Harvestatthebegging,Legume,fixer,9.5,29.8165137614679,21.1009174311927,49.0825688073394,0.214,0.13,0.092,0.436,0.582825688073395,0.298165137614679,0.00232276,0.247222222,-30.62811159,260.98427,19.9693839008912,0.896124280601526,23.38743409,5.00491089526
124,dr,Harvestatthebegging,Legume,fixer,9,26.6233766233766,17.5324675324675,55.8441558441558,0.258,0.123,0.081,0.462,0.639441558441558,0.266233766233766,0.00080515,0.181818182,-29.01130906,365.97727,20.3641776064226,0.635019884617773,23.24028455,5.9959934139
126,dr,ambientrain,Legume,fixer,11.5,33.109243697479,17.9111644657863,48.9795918367347,4.08,2.758,1.492,8.33,1.98179591836735,0.33109243697479,0.00871681,0.332619175,-28.7981581,140.36731,19.5044925680108,1.75476870587176,24.63121643,100.4953630344
127,dr,ambientrain,Legume,fixer,11,41.7041235098691,23.4121555598984,34.8837209302326,3.57,4.268,2.396,10.234,2.74483720930233,0.417041235098691,0.01292157,0.353328173,-28.50796841,141.5287,19.4880257044955,1.73778596002421,24.59465819,87.8029297383
128,dr,ambientrain,Legume,fixer,11,32.8132927447996,19.3810248604769,47.8056823947235,3.769,2.587,1.528,7.884,2.00605682394723,0.328132927447996,0.00989003,0.323561947,-29.94887863,169.06034,22.695946039377,1.21279915159004,20.50362392,77.27815855448
129,dr,ambientrain_water_nutrients,Legume,fixer,11,45.4723474958462,21.2200332304771,33.3076192736767,5.613,7.663,3.576,16.852,3.90907619273677,0.454723474958462,0.01060058,0.309853249,-29.57941331,143.44493,18.7972400360431,1.71927826244979,24.66217424,138.42878400912
130,dr,ambientrain_water_nutrients,Legume,fixer,8.5,40.5080299443343,24.9280184272826,34.5639516283831,5.402,6.331,3.896,15.629,4.24163951628383,0.405080299443343,0.01093136,0.335788562,-29.81789205,141.04981,24.3453633659112,1.3725326029881,19.3595458,104.5802664116
131,dr,ambientrain_water_nutrients,Legume,fixer,10,40.8698777857656,25.3199137311287,33.8102084831057,4.703,5.685,3.522,13.91,3.86010208483106,0.408698777857656,0.01147232,0.350555081,-29.73739501,139.73593,25.018189125827,1.32958629122357,18.57909793,87.37749756479
132,dr,ambientrain_water_nutrients,Legume,fixer,12.5,35.19505600618,23.9165701042874,40.8883738895326,5.293,4.556,3.096,12.945,3.50488373889533,0.3519505600618,0.01128904,0.385648148,-28.43628865,135.52269,20.4182650595884,1.68784728269631,22.87416025,121.07293020325
133,dr,ambientrain_water,Legume,fixer,10,48.2158211521926,17.5300945829751,34.2540842648323,3.187,4.486,1.631,9.304,1.97354084264832,0.482158211521926,0.00803905,0.32860262,-30.04217286,133.53904,21.8837377790525,1.61573152152804,21.57632307,68.76374162409
134,dr,ambientrain_water,Legume,fixer,7,50.9283003384963,12.206380141553,36.8653195199508,3.594,4.965,1.19,9.749,1.55865319519951,0.509283003384963,0.00799511,0.355417957,-28.83273523,139.28763,23.1691624474093,1.46985975227608,20.47332823,73.58114165862
135,dr,ambientrain_water,Legume,fixer,9,48.3196721311475,20.8360655737705,30.844262295082,3.763,5.895,2.542,12.2,2.85044262295082,0.483196721311475,0.0100127,0.356023287,-29.51119234,125.94591,23.0485905022621,1.60293524001518,20.18831406,75.96862580778
136,dr,ambientrain_water,Legume,fixer,9.5,46.4196502914238,19.4941715237302,34.086178184846,3.275,4.46,1.873,9.608,2.21386178184846,0.464196502914238,0.00898884,0.337562052,-30.3013138,146.87647,24.6142746359813,1.29059134755096,18.95575021,62.08008193775
137,dr,ambientrain_nutrients,Legume,fixer,10.5,51.0892964780849,20.4167743046586,28.4939292172565,3.309,5.933,2.371,11.613,2.65593929217257,0.510892964780849,0.00686285,0.401049475,-29.85227553,128.27757,19.0847440384581,1.90510171047014,24.43818182,80.86594364238
138,dr,ambientrain_nutrients,Legume,fixer,8.5,54.594512426845,19.3509158622786,26.0545717108763,3.428,7.183,2.546,13.157,2.80654571710876,0.54594512426845,0.00821543,0.325301205,-28.6618947,152.13759,17.6266084103392,1.78466858041515,27.15151814,93.07540418392
139,dr,ambientrain_nutrients,Legume,fixer,11,32.0734551107656,18.8690244850369,49.0575204041974,5.049,3.301,1.942,10.292,2.43257520404197,0.320734551107656,0.00728692,0.253555968,-29.84155836,177.72976,15.5643920108514,1.73055069029165,30.75703521,155.29227077529
140,dr,ambientrain_nutrients,Legume,fixer,9.5,47.9466704691288,21.6455154712676,30.4078140596036,4.265,6.725,3.036,14.026,3.34007814059604,0.479466704691288,0.00917681,0.326848249,-28.99916768,136.55967,20.2970660502623,1.70030577949418,23.21932006,99.0304000559
142,to,Harvestatthebegging,nonlegume,nonfixer,6.5,60.6896551724138,11.0344827586207,28.2758620689655,0.123,0.264,0.048,0.435,0.330758620689655,0.606896551724138,0.00061843,0.27027027,-28.37679097,309.215,11.6321413472745,1.23201273709231,38.09568185,4.68576886755
144,to,Harvestatthebegging,nonlegume,nonfixer,7.5,52.2222222222222,10,37.7777777777778,0.17,0.235,0.045,0.45,0.422777777777778,0.522222222222222,0.00091707,0.25,-29.38857576,327.525,15.2482604582864,0.911578177543699,29.85646426,5.0755989242
145,to,ambientrain,nonlegume,nonfixer,5,73.5520589219953,4.21827920990961,22.2296618680951,0.664,2.197,0.126,2.987,0.348296618680951,0.735520589219953,0.00236324,0.372013652,-30.30895539,216.81101,27.1169294352693,0.771298781537212,16.72260672,11.10381086208
146,to,ambientrain,nonlegume,nonfixer,6,76.3586122198342,3.53085661651827,20.1105311636475,0.655,2.487,0.115,3.257,0.316105311636475,0.763586122198342,0.0020843,0.383763838,-29.24035615,200.41346,26.9668174910272,0.848359293307106,17.00226226,11.1364817803
147,to,ambientrain,nonlegume,nonfixer,5,67.5336739433349,5.71295866233163,26.7533673943335,0.576,1.454,0.123,2.153,0.390533673943335,0.675336739433349,0.00158521,0.40625,-29.87585956,174.1989,29.0082764755485,0.891375463452792,15.52766262,8.94393366912
148,to,ambientrain,nonlegume,nonfixer,3,73.986013986014,4.12587412587413,21.8881118881119,0.626,2.116,0.118,2.86,0.336881118881119,0.73986013986014,0.00237209,0.398026316,-31.08703623,196.0405,24.0614889575305,0.982125294305865,19.25363297,12.05277423922
149,to,ambientrain_water_nutrients,nonlegume,nonfixer,5,68.5327405012126,5.69927243330639,25.767987065481,1.275,3.391,0.282,4.948,0.53967987065481,0.685327405012126,0.00341351,0.416829746,-30.79402053,160.25869,26.0504663610522,1.09100382118699,17.48428382,22.2924618705
150,to,ambientrain_water_nutrients,nonlegume,nonfixer,6,70.9174495302818,5.45672596442135,23.6258245052968,1.182,3.548,0.273,5.003,0.509258245052968,0.709174495302818,0.0044834,0.385542169,-29.98288321,175.13281,24.2102963879879,1.07286050065575,18.78930769,22.20896168958
151,to,ambientrain_water_nutrients,nonlegume,nonfixer,4.5,71.0106848835173,4.95708530390611,24.0322298125766,1.372,4.054,0.283,5.709,0.523322298125766,0.710106848835172,0.00511923,0.382310984,-30.2041023,191.01604,27.9658781415138,0.850841986548759,16.2524471,22.2983574212
152,to,ambientrain_water_nutrients,nonlegume,nonfixer,6,72.443021284611,4.04972687888491,23.507251836504,1.248,3.846,0.215,5.309,0.45007251836504,0.72443021284611,0.00453607,0.354632588,-29.98980237,204.32748,22.1684653863638,1.01975584915136,20.83641403,26.00384470944
154,to,ambientrain_water,nonlegume,nonfixer,6,72.5228658536585,4.26829268292683,23.2088414634146,0.609,1.903,0.112,2.624,0.344088414634146,0.725228658536585,0.00171728,0.413385827,-30.60711376,163.55048,27.7142748363592,0.994344587603652,16.26255308,9.90389482572
155,to,ambientrain_water,nonlegume,nonfixer,6,73.8677210639828,4.78073328540618,21.3515456506111,0.594,2.055,0.133,2.782,0.346515456506111,0.738677210639827,0.00180829,0.42578125,-30.30489205,165.89817,23.6563137186345,1.12988620726764,18.74460486,11.13429528684
156,to,ambientrain_water,nonlegume,nonfixer,4.5,74.5369597864175,3.92124144835642,21.5417987652261,1.291,4.467,0.235,5.993,0.450417987652261,0.745369597864175,0.004025,0.397435897,-29.18805695,185.48387,26.5181665620167,0.944624581565217,17.5212624,22.6199497584
157,to,ambientrain_nutrients,nonlegume,nonfixer,4.5,76.5927977839335,2.78393351800554,20.6232686980609,1.489,5.53,0.201,7.22,0.407232686980609,0.765927977839335,0.00352284,0.427509294,-30.50391787,153.16696,20.7788287097431,1.42945426593317,21.89451594,32.60093423466
158,to,ambientrain_nutrients,nonlegume,nonfixer,5,75.6350784183786,4.24121935056329,20.1237022310581,1.822,6.848,0.384,9.054,0.585237022310581,0.756350784183786,0.00540203,0.374512354,-29.4295436,187.57049,19.7141921433099,1.24807914642458,23.41028122,42.65353238284
159,to,ambientrain_nutrients,nonlegume,nonfixer,4.5,75.9614113915687,3.38311087617286,20.6554777322585,1.563,5.748,0.256,7.567,0.462554777322585,0.759614113915687,0.00606422,0.370106762,-29.76383552,194.36603,23.4351034481985,1.00699617515196,19.57258444,30.59194947972
160,to,ambientrain_nutrients,nonlegume,nonfixer,5,74.6163268246992,4.19338569061172,21.1902874846891,2.941,10.356,0.582,13.879,0.793902874846891,0.746163268246992,0.00983267,0.396472393,-29.0473801,190.18704,25.7641693853925,0.947591984256565,18.02197152,53.00261824032
